BEAT_OF_OCCURRENCE,DAMAGE_PER_BEAT,PRIM_CONTRIBUTORY_CAUSE,DAMAGE_PER_CAUSE,PERCENTAGE,,,
1412,5112430.523,DISREGARDING TRAFFIC SIGNALS,213061.4378,4.167517522,,,
1412,5112430.523,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),70929.63351,1.387395549
1412,5112430.523,DISTRACTION - FROM INSIDE VEHICLE,122872.9838,2.403416208,,,
1412,5112430.523,EXCEEDING SAFE SPEED FOR CONDITIONS,58440.8956,1.143113737,,,
1412,5112430.523,PHYSICAL CONDITION OF DRIVER,19701.3403,0.385361526,,,
1412,5112430.523,EXCEEDING AUTHORIZED SPEED LIMIT,42896.38855,0.839060567,,,
1412,5112430.523,EQUIPMENT - VEHICLE CONDITION,35842.90443,0.701093233,,,
1412,5112430.523,DISREGARDING ROAD MARKINGS,4758.354967,9.31E-02,,,
1412,5112430.523,DISREGARDING OTHER TRAFFIC SIGNS,4272.409666,8.36E-02,,,
1412,5112430.523,DISTRACTION - FROM OUTSIDE VEHICLE,2950.002639,5.77E-02,,,
1412,5112430.523,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),52262.70791,1.022267348,,,
1412,5112430.523,FAILING TO YIELD RIGHT-OF-WAY,873056.7607,17.07713693,,,
1412,5112430.523,ROAD CONSTRUCTION/MAINTENANCE,7465.888765,0.146034039,,,
1412,5112430.523,WEATHER,72792.06898,1.4238251,,,
1412,5112430.523,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),19379.33534,0.379063055,,,
1412,5112430.523,UNABLE TO DETERMINE,1540546.662,30.13335155,,,
1412,5112430.523,IMPROPER OVERTAKING/PASSING,254665.532,4.981300593,,,
1412,5112430.523,NOT APPLICABLE,98128.64277,1.91941274,,,
1412,5112430.523,DRIVING ON WRONG SIDE/WRONG WAY,13492.18575,0.26390942,,,
1412,5112430.523,ANIMAL,5738.901819,0.112253884,,,
1412,5112430.523,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,242397.8564,4.741342799,,,
1412,5112430.523,TEXTING,5539.705315,0.108357567,,,
1412,5112430.523,IMPROPER BACKING,111715.4093,2.185172176,,,
1412,5112430.523,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,17066.82863,0.333830035,,,
1412,5112430.523,DISREGARDING YIELD SIGN,12962.3056,0.253544876,,,
1412,5112430.523,IMPROPER LANE USAGE,126684.6164,2.477972382,,,
1412,5112430.523,FOLLOWING TOO CLOSELY,766256.8093,14.98811194,,,
1412,5112430.523,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,18589.103,0.363605978
1412,5112430.523,IMPROPER TURNING/NO SIGNAL,142602.9464,2.789337592,,,
1412,5112430.523,FAILING TO REDUCE SPEED TO AVOID CRASH,75352.98212,1.473916991,,,
1412,5112430.523,DISREGARDING STOP SIGN,80006.92277,1.564948852,,,
1413,3666374.739,EXCEEDING AUTHORIZED SPEED LIMIT,35319.26722,0.963329439,,,
1413,3666374.739,DISTRACTION - FROM INSIDE VEHICLE,53467.02994,1.458307831,,,
1413,3666374.739,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,50360.28455,1.373571665,,,
1413,3666374.739,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),12807.96484,0.349335945,,,
1413,3666374.739,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,23699.65572,0.646405712
1413,3666374.739,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),1221.682354,3.33E-02,,,
1413,3666374.739,UNABLE TO DETERMINE,1190894.854,32.48153662,,,
1413,3666374.739,WEATHER,167272.5591,4.562342123,,,
1413,3666374.739,NOT APPLICABLE,89070.28989,2.429383143,,,
1413,3666374.739,DISREGARDING STOP SIGN,127279.1902,3.471527034,,,
1413,3666374.739,FOLLOWING TOO CLOSELY,514119.3658,14.02255368,,,
1413,3666374.739,IMPROPER OVERTAKING/PASSING,135759.7612,3.702833749,,,
1413,3666374.739,IMPROPER BACKING,72099.01614,1.966493369,,,
1413,3666374.739,FAILING TO YIELD RIGHT-OF-WAY,471737.5839,12.86659486,,,
1413,3666374.739,IMPROPER TURNING/NO SIGNAL,162424.2995,4.430106332,,,
1413,3666374.739,DRIVING ON WRONG SIDE/WRONG WAY,47550.80637,1.296943432,,,
1413,3666374.739,EQUIPMENT - VEHICLE CONDITION,10803.69764,0.29466976,,,
1413,3666374.739,DISREGARDING YIELD SIGN,0,0,,,
1413,3666374.739,IMPROPER LANE USAGE,33821.17473,0.922469118,,,
1413,3666374.739,DISTRACTION - FROM OUTSIDE VEHICLE,13515.95229,0.368646231,,,
1413,3666374.739,EXCEEDING SAFE SPEED FOR CONDITIONS,80287.92889,2.189845136,,,
1413,3666374.739,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,2472.966605,6.74E-02,
1413,3666374.739,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),35182.0854,0.959587819
1413,3666374.739,DISREGARDING OTHER TRAFFIC SIGNS,17187.78819,0.468795183,,,
1413,3666374.739,PHYSICAL CONDITION OF DRIVER,26421.32555,0.720638981,,,
1413,3666374.739,DISREGARDING TRAFFIC SIGNALS,218738.8359,5.966079615,,,
1413,3666374.739,FAILING TO REDUCE SPEED TO AVOID CRASH,72859.37388,1.98723205,,,
1414,5984907.145,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,49781.09495,0.831777231,
1414,5984907.145,WEATHER,68737.9536,1.148521638,,,
1414,5984907.145,FAILING TO YIELD RIGHT-OF-WAY,928771.1695,15.51855604,,,
1414,5984907.145,NOT APPLICABLE,103536.0809,1.729953003,,,
1414,5984907.145,ROAD CONSTRUCTION/MAINTENANCE,819.8189439,1.37E-02,,,
1414,5984907.145,DISREGARDING ROAD MARKINGS,21710.44108,0.362753182,,,
1414,5984907.145,TURNING RIGHT ON RED,17958.49468,0.300063046,,,
1414,5984907.145,IMPROPER TURNING/NO SIGNAL,167605.9654,2.80047729,,,
1414,5984907.145,DISREGARDING STOP SIGN,63549.29447,1.061825905,,,
1414,5984907.145,EXCEEDING AUTHORIZED SPEED LIMIT,12960.35681,0.216550675,,,
1414,5984907.145,DRIVING ON WRONG SIDE/WRONG WAY,77704.66593,1.298343718,,,
1414,5984907.145,DISREGARDING YIELD SIGN,4636.594885,7.75E-02,,,
1414,5984907.145,DISTRACTION - FROM INSIDE VEHICLE,84870.16662,1.418069897,,,
1414,5984907.145,UNABLE TO DETERMINE,1964636.278,32.82651226,,,
1414,5984907.145,IMPROPER LANE USAGE,161655.0541,2.701045316,,,
1414,5984907.145,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,53326.79834,0.891021315,,,
1414,5984907.145,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),616049.208,10.29337955,,,
1414,5984907.145,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,5290.252284,8.84E-02
1414,5984907.145,DISREGARDING TRAFFIC SIGNALS,146281.4235,2.44417198,,,
1414,5984907.145,DISTRACTION - FROM OUTSIDE VEHICLE,19943.60591,0.333231668,,,
1414,5984907.145,FAILING TO REDUCE SPEED TO AVOID CRASH,211617.3453,3.5358501,,,
1414,5984907.145,EQUIPMENT - VEHICLE CONDITION,35437.92263,0.592121511,,,
1414,5984907.145,FOLLOWING TOO CLOSELY,843763.0154,14.09818056,,,
1414,5984907.145,IMPROPER BACKING,118398.9993,1.978293003,,,
1414,5984907.145,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),9532.075697,0.159268565
1414,5984907.145,IMPROPER OVERTAKING/PASSING,196333.0693,3.280469764,,,
1421,4013047.262,DISREGARDING STOP SIGN,128749.7001,3.208277692,,,
1421,4013047.262,NOT APPLICABLE,66177.93703,1.649069465,,,
1421,4013047.262,PHYSICAL CONDITION OF DRIVER,32890.81368,0.819596968,,,
1421,4013047.262,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,128706.8247,3.207209294,,,
1421,4013047.262,IMPROPER LANE USAGE,174929.9268,4.359029819,,,
1421,4013047.262,EXCEEDING SAFE SPEED FOR CONDITIONS,41021.31128,1.022198559,,,
1421,4013047.262,ROAD CONSTRUCTION/MAINTENANCE,18663.09959,0.465060548,,,
1421,4013047.262,FAILING TO REDUCE SPEED TO AVOID CRASH,171870.9572,4.282804214,,,
1421,4013047.262,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),4169.981376,0.103910597,,,
1421,4013047.262,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),46597.08182,1.161139622
1421,4013047.262,DISREGARDING TRAFFIC SIGNALS,86946.49491,2.166595339,,,
1421,4013047.262,DISREGARDING ROAD MARKINGS,78287.19905,1.950816772,,,
1421,4013047.262,EQUIPMENT - VEHICLE CONDITION,13017.7744,0.324386272,,,
1421,4013047.262,FAILING TO YIELD RIGHT-OF-WAY,833249.125,20.76350142,,,
1421,4013047.262,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),21243.85489,0.529369666,,,
1421,4013047.262,WEATHER,84984.22254,2.117698023,,,
1421,4013047.262,DISTRACTION - FROM INSIDE VEHICLE,105721.2044,2.634437063,,,
1421,4013047.262,DISTRACTION - FROM OUTSIDE VEHICLE,937.1028318,2.34E-02,,,
1421,4013047.262,DRIVING ON WRONG SIDE/WRONG WAY,5056.842951,0.126010052,,,
1421,4013047.262,TEXTING,0,0,,,
1421,4013047.262,IMPROPER OVERTAKING/PASSING,196200.2584,4.88905925,,,
1421,4013047.262,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,1478.575032,3.68E-02,,,
1421,4013047.262,IMPROPER TURNING/NO SIGNAL,80775.18909,2.012814298,,,
1421,4013047.262,UNABLE TO DETERMINE,1068707.198,26.63081515,,,
1421,4013047.262,FOLLOWING TOO CLOSELY,474464.5392,11.82304888,,,
1421,4013047.262,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,36237.86599,0.903001226
1421,4013047.262,IMPROPER BACKING,111962.1811,2.789954212,,,
1422,3600051.064,UNABLE TO DETERMINE,1152429.449,32.01147508,,,
1422,3600051.064,DISREGARDING TRAFFIC SIGNALS,14975.80807,0.415988768,,,
1422,3600051.064,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,27465.93582,0.76293184
1422,3600051.064,IMPROPER OVERTAKING/PASSING,175695.6911,4.88036664,,,
1422,3600051.064,FAILING TO REDUCE SPEED TO AVOID CRASH,188610.6879,5.239111462,,,
1422,3600051.064,DRIVING ON WRONG SIDE/WRONG WAY,9259.059434,0.257192447,,,
1422,3600051.064,WEATHER,67831.58935,1.884184089,,,
1422,3600051.064,DISTRACTION - FROM INSIDE VEHICLE,46782.82319,1.299504434,,,
1422,3600051.064,FOLLOWING TOO CLOSELY,419914.0507,11.66411374,,,
1422,3600051.064,EXCEEDING AUTHORIZED SPEED LIMIT,92532.05815,2.570298491,,,
1422,3600051.064,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,109192.5163,3.033082431,,,
1422,3600051.064,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,1744.428676,4.85E-02,
1422,3600051.064,IMPROPER TURNING/NO SIGNAL,110338.5039,3.064914968,,,
1422,3600051.064,EXCEEDING SAFE SPEED FOR CONDITIONS,0,0,,,
1422,3600051.064,IMPROPER BACKING,23271.66415,0.646425946,,,
1422,3600051.064,PHYSICAL CONDITION OF DRIVER,29252.45316,0.812556618,,,
1422,3600051.064,NOT APPLICABLE,257985.2025,7.166153977,,,
1422,3600051.064,ROAD CONSTRUCTION/MAINTENANCE,51879.41577,1.441074442,,,
1422,3600051.064,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),28265.87834,0.78515215
1422,3600051.064,EQUIPMENT - VEHICLE CONDITION,46867.00819,1.301842873,,,
1422,3600051.064,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,2007.22787,5.58E-02,,,
1422,3600051.064,DISREGARDING STOP SIGN,46973.3366,1.304796398,,,
1422,3600051.064,FAILING TO YIELD RIGHT-OF-WAY,493267.2536,13.70167381,,,
1422,3600051.064,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),79414.66621,2.205931661,,,
1422,3600051.064,IMPROPER LANE USAGE,124094.3556,3.447016541,,,
1423,4074123.753,DISREGARDING STOP SIGN,81370.51248,1.997251861,,,
1423,4074123.753,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,70655.00587,1.734238088,,,
1423,4074123.753,PHYSICAL CONDITION OF DRIVER,25013.88807,0.613969766,,,
1423,4074123.753,DISTRACTION - FROM INSIDE VEHICLE,136609.9631,3.353112753,,,
1423,4074123.753,IMPROPER LANE USAGE,125860.961,3.089276827,,,
1423,4074123.753,IMPROPER OVERTAKING/PASSING,108836.5385,2.671409733,,,
1423,4074123.753,DRIVING ON WRONG SIDE/WRONG WAY,7674.384568,0.188368961,,,
1423,4074123.753,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),22178.60075,0.544377199
1423,4074123.753,ROAD CONSTRUCTION/MAINTENANCE,40132.04084,0.985047173,,,
1423,4074123.753,WEATHER,104452.7479,2.563808914,,,
1423,4074123.753,FAILING TO YIELD RIGHT-OF-WAY,532484.7769,13.06992151,,,
1423,4074123.753,EXCEEDING SAFE SPEED FOR CONDITIONS,15390.66418,0.377766242,,,
1423,4074123.753,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),14283.82257,0.350598643,,,
1423,4074123.753,UNABLE TO DETERMINE,1015286.199,24.92035738,,,
1423,4074123.753,DISREGARDING TRAFFIC SIGNALS,159943.6776,3.925842397,,,
1423,4074123.753,EXCEEDING AUTHORIZED SPEED LIMIT,17340.01781,0.425613429,,,
1423,4074123.753,DISTRACTION - FROM OUTSIDE VEHICLE,109032.6244,2.676222693,,,
1423,4074123.753,EQUIPMENT - VEHICLE CONDITION,2064.272338,5.07E-02,,,
1423,4074123.753,FOLLOWING TOO CLOSELY,547333.7427,13.43439169,,,
1423,4074123.753,IMPROPER TURNING/NO SIGNAL,194853.9407,4.782720223,,,
1423,4074123.753,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,13707.74287,0.336458677,
1423,4074123.753,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,156434.7715,3.839715752
1423,4074123.753,FAILING TO REDUCE SPEED TO AVOID CRASH,367940.4396,9.031155211,,,
1423,4074123.753,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),26476.46906,0.649869043,,,
1423,4074123.753,IMPROPER BACKING,97906.23399,2.403123713,,,
1423,4074123.753,NOT APPLICABLE,80859.71446,1.984714244,,,
1424,5002346.219,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,1759.015703,3.52E-02,,,
1424,5002346.219,ROAD CONSTRUCTION/MAINTENANCE,8276.070465,0.165443776,,,
1424,5002346.219,CELL PHONE USE OTHER THAN TEXTING,21481.22237,0.429422943,,,
1424,5002346.219,DISREGARDING ROAD MARKINGS,48576.85451,0.971081416,,,
1424,5002346.219,WEATHER,181040.8014,3.61911778,,,
1424,5002346.219,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,16293.17484,0.325710659,
1424,5002346.219,FOLLOWING TOO CLOSELY,640449.1843,12.80297597,,,
1424,5002346.219,IMPROPER LANE USAGE,223688.0907,4.471663514,,,
1424,5002346.219,FAILING TO REDUCE SPEED TO AVOID CRASH,178458.0974,3.567487928,,,
1424,5002346.219,EQUIPMENT - VEHICLE CONDITION,3282.322713,6.56E-02,,,
1424,5002346.219,EXCEEDING SAFE SPEED FOR CONDITIONS,16292.44546,0.325696078,,,
1424,5002346.219,IMPROPER OVERTAKING/PASSING,205093.6869,4.099949862,,,
1424,5002346.219,IMPROPER TURNING/NO SIGNAL,161013.5876,3.218761368,,,
1424,5002346.219,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),19579.36132,0.391403563,,,
1424,5002346.219,UNABLE TO DETERMINE,1656743.082,33.11932061,,,
1424,5002346.219,DISREGARDING STOP SIGN,35231.70273,0.704303565,,,
1424,5002346.219,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,233061.9398,4.659052565
1424,5002346.219,EXCEEDING AUTHORIZED SPEED LIMIT,14982.45072,0.299508472,,,
1424,5002346.219,MOTORCYCLE ADVANCING LEGALLY ON RED LIGHT,0,0,,,
1424,5002346.219,DISTRACTION - FROM OUTSIDE VEHICLE,11147.72871,0.222850003,,,
1424,5002346.219,IMPROPER BACKING,132233.694,2.643433466,,,
1424,5002346.219,DISTRACTION - FROM INSIDE VEHICLE,31885.707,0.637415037,,,
1424,5002346.219,NOT APPLICABLE,134297.3864,2.684687955,,,
1424,5002346.219,DRIVING ON WRONG SIDE/WRONG WAY,69137.09839,1.382093429,,,
1424,5002346.219,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),61586.55481,1.231153385,,,
1424,5002346.219,DISREGARDING TRAFFIC SIGNALS,18131.52452,0.362460408,,,
1424,5002346.219,FAILING TO YIELD RIGHT-OF-WAY,802060.1371,16.03367904,,,
1424,5002346.219,TURNING RIGHT ON RED,6123.195481,0.122406471,,,
1424,5002346.219,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,69569.58183,1.390739041,,,
1424,5002346.219,PHYSICAL CONDITION OF DRIVER,870.5193251,1.74E-02,,,
1431,4652200.489,EXCEEDING SAFE SPEED FOR CONDITIONS,1974.425044,4.24E-02,,,
1431,4652200.489,ROAD CONSTRUCTION/MAINTENANCE,1338.900741,2.88E-02,,,
1431,4652200.489,FOLLOWING TOO CLOSELY,513064.3006,11.02842197,,,
1431,4652200.489,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),57791.21003,1.242233867,,,
1431,4652200.489,FAILING TO REDUCE SPEED TO AVOID CRASH,70474.57168,1.514865317,,,
1431,4652200.489,EQUIPMENT - VEHICLE CONDITION,30970.98917,0.66572774,,,
1431,4652200.489,UNABLE TO DETERMINE,1246372.664,26.79103507,,,
1431,4652200.489,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,38771.03798,0.833391383,,,
1431,4652200.489,WEATHER,157377.8012,3.382867991,,,
1431,4652200.489,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),22422.95356,0.481985968,,,
1431,4652200.489,IMPROPER TURNING/NO SIGNAL,238855.1905,5.13424112,,,
1431,4652200.489,IMPROPER OVERTAKING/PASSING,172502.1509,3.707968978,,,
1431,4652200.489,NOT APPLICABLE,148879.8166,3.200202075,,,
1431,4652200.489,FAILING TO YIELD RIGHT-OF-WAY,969598.4955,20.84171776,,,
1431,4652200.489,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,44145.34711,0.948913255
1431,4652200.489,IMPROPER LANE USAGE,150683.7021,3.238976962,,,
1431,4652200.489,IMPROPER BACKING,131974.1275,2.836810835,,,
1431,4652200.489,DISTRACTION - FROM INSIDE VEHICLE,146360.7982,3.146055261,,,
1431,4652200.489,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),109507.7857,2.353892226
1431,4652200.489,DISREGARDING TRAFFIC SIGNALS,201619.9316,4.333861622,,,
1431,4652200.489,DISTRACTION - FROM OUTSIDE VEHICLE,0,0,,,
1431,4652200.489,PHYSICAL CONDITION OF DRIVER,5076.090923,0.109111611,,,
1431,4652200.489,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,2507.734107,5.39E-02,
1431,4652200.489,EXCEEDING AUTHORIZED SPEED LIMIT,47758.87574,1.026586792,,,
1431,4652200.489,CELL PHONE USE OTHER THAN TEXTING,93005.43544,1.999170837,,,
1431,4652200.489,DRIVING ON WRONG SIDE/WRONG WAY,49166.15268,1.056836497,,,
1432,10633126.83,DISTRACTION - FROM OUTSIDE VEHICLE,49881.18462,0.46911116,,,
1432,10633126.83,CELL PHONE USE OTHER THAN TEXTING,88748.62721,0.834642798,,,
1432,10633126.83,ROAD CONSTRUCTION/MAINTENANCE,740.7494994,6.97E-03,,,
1432,10633126.83,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,31442.05706,0.295699069
1432,10633126.83,DRIVING ON WRONG SIDE/WRONG WAY,10239.6723,9.63E-02,,,
1432,10633126.83,EXCEEDING AUTHORIZED SPEED LIMIT,9078.23967,8.54E-02,,,
1432,10633126.83,DISREGARDING STOP SIGN,61109.36959,0.574707427,,,
1432,10633126.83,IMPROPER BACKING,539071.7388,5.069738635,,,
1432,10633126.83,PHYSICAL CONDITION OF DRIVER,7815.251848,0.073499094,,,
1432,10633126.83,EXCEEDING SAFE SPEED FOR CONDITIONS,109819.7929,1.032808079,,,
1432,10633126.83,DISREGARDING OTHER TRAFFIC SIGNS,61944.38381,0.582560378,,,
1432,10633126.83,FOLLOWING TOO CLOSELY,1710708.53,16.08848044,,,
1432,10633126.83,TEXTING,32190.90613,0.302741674,,,
1432,10633126.83,IMPROPER OVERTAKING/PASSING,229399.3549,2.157402603,,,
1432,10633126.83,FAILING TO YIELD RIGHT-OF-WAY,1750928.876,16.46673555,,,
1432,10633126.83,DISREGARDING TRAFFIC SIGNALS,256763.1384,2.414747257,,,
1432,10633126.83,IMPROPER LANE USAGE,482923.3988,4.541687565,,,
1432,10633126.83,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),53744.67598,0.50544564
1432,10633126.83,TURNING RIGHT ON RED,16935.9955,0.159275778,,,
1432,10633126.83,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,336003.7082,3.15997085,,,
1432,10633126.83,DISTRACTION - FROM INSIDE VEHICLE,14145.88471,0.133035982,,,
1432,10633126.83,DISREGARDING ROAD MARKINGS,33768.64735,0.317579654,,,
1432,10633126.83,IMPROPER TURNING/NO SIGNAL,455509.7795,4.283874226,,,
1432,10633126.83,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,11597.34439,0.109068053,
1432,10633126.83,EQUIPMENT - VEHICLE CONDITION,10175.12202,9.57E-02,,,
1432,10633126.83,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),3652.357649,3.43E-02,,,
1432,10633126.83,FAILING TO REDUCE SPEED TO AVOID CRASH,412220.7258,3.876759231,,,
1432,10633126.83,WEATHER,242491.4393,2.280528045,,,
1432,10633126.83,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,21616.45383,0.203293483,,,
1432,10633126.83,NOT APPLICABLE,152147.857,1.430885378,,,
1432,10633126.83,UNABLE TO DETERMINE,3423383.995,32.19545907,,,
1432,10633126.83,DISREGARDING YIELD SIGN,3527.548314,3.32E-02,,,
1432,10633126.83,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),9400.020761,8.84E-02,,,
1433,8547706.459,WEATHER,134587.6888,1.574547388,,,
1433,8547706.459,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,324184.319,3.792646841
1433,8547706.459,NOT APPLICABLE,276964.5722,3.240220913,,,
1433,8547706.459,DISTRACTION - FROM INSIDE VEHICLE,52816.50603,0.617902665,,,
1433,8547706.459,EQUIPMENT - VEHICLE CONDITION,5284.497413,6.18E-02,,,
1433,8547706.459,PHYSICAL CONDITION OF DRIVER,12529.78146,0.146586474,,,
1433,8547706.459,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),32275.29609,0.377590132
1433,8547706.459,DISTRACTION - FROM OUTSIDE VEHICLE,60574.64889,0.708665525,,,
1433,8547706.459,IMPROPER TURNING/NO SIGNAL,564279.6576,6.601532941,,,
1433,8547706.459,DISREGARDING STOP SIGN,27321.40225,0.319634306,,,
1433,8547706.459,FOLLOWING TOO CLOSELY,874831.8292,10.23469668,,,
1433,8547706.459,FAILING TO YIELD RIGHT-OF-WAY,1485256.968,17.37608766,,,
1433,8547706.459,FAILING TO REDUCE SPEED TO AVOID CRASH,210007.2815,2.456884575,,,
1433,8547706.459,UNABLE TO DETERMINE,2962551.537,34.65902288,,,
1433,8547706.459,EXCEEDING SAFE SPEED FOR CONDITIONS,7905.849085,9.25E-02,,,
1433,8547706.459,IMPROPER OVERTAKING/PASSING,396549.2625,4.63924755,,,
1433,8547706.459,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,2449.152296,2.87E-02,,,
1433,8547706.459,ROAD CONSTRUCTION/MAINTENANCE,2618.740559,3.06E-02,,,
1433,8547706.459,IMPROPER BACKING,215587.8459,2.522171848,,,
1433,8547706.459,DISREGARDING TRAFFIC SIGNALS,112797.5371,1.31962343,,,
1433,8547706.459,CELL PHONE USE OTHER THAN TEXTING,47421.25672,0.554783402,,,
1433,8547706.459,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,167471.5535,1.959257191,,,
1433,8547706.459,DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.),22234.53698,0.260122842,
1433,8547706.459,DISREGARDING OTHER TRAFFIC SIGNS,135751.3848,1.58816152,,,
1433,8547706.459,BICYCLE ADVANCING LEGALLY ON RED LIGHT,0,0,,,
1433,8547706.459,DISREGARDING ROAD MARKINGS,0,0,,,
1433,8547706.459,IMPROPER LANE USAGE,287692.2849,3.365724902,,,
1433,8547706.459,DRIVING ON WRONG SIDE/WRONG WAY,41917.58467,0.490395697,,,
1433,8547706.459,EXCEEDING AUTHORIZED SPEED LIMIT,56452.936,0.660445422,,,
1433,8547706.459,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),13000.69948,0.152095764,,,
1433,8547706.459,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,14389.84947,0.168347492,
1434,6257334.189,EXCEEDING AUTHORIZED SPEED LIMIT,18240.66567,0.291508574,,,
1434,6257334.189,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,49731.72966,0.79477503,
1434,6257334.189,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,95855.89185,1.531896634,,,
1434,6257334.189,IMPROPER TURNING/NO SIGNAL,274139.4275,4.381089762,,,
1434,6257334.189,DISTRACTION - FROM OUTSIDE VEHICLE,18263.29008,0.29187014,,,
1434,6257334.189,IMPROPER BACKING,191070.1017,3.053538391,,,
1434,6257334.189,TEXTING,0,0,,,
1434,6257334.189,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),92391.19728,1.476526497
1434,6257334.189,FAILING TO YIELD RIGHT-OF-WAY,1265991.014,20.23211445,,,
1434,6257334.189,UNABLE TO DETERMINE,1863351.405,29.77867809,,,
1434,6257334.189,FOLLOWING TOO CLOSELY,685761.0616,10.95931655,,,
1434,6257334.189,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,6718.605639,0.107371693,,,
